2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-05 21:04:44,585 - INFO - Probing node bootstrap-0 broker version
2025-02-05 21:04:44,585 - INFO - <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-05 21:04:44,710 - INFO - Broker version identified as 2.5.0
2025-02-05 21:04:44,710 - INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
2025-02-05 21:04:44,713 - INFO - Conectado a Kafka exitosamente.
2025-02-05 21:04:44,716 - INFO - Transacción enviada: {'timestamp': '2025-02-05 21:04:44', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 57, 'precio_unitario': 2746.98, 'total': 156577.86, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:39,073 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:39', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 30, 'precio_unitario': 865.54, 'total': 25966.2, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:10:40,080 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:40', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 29, 'precio_unitario': 839.45, 'total': 24344.05, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:41,084 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:41', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 33, 'precio_unitario': 1283.9, 'total': 42368.7, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:42,086 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:42', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 60, 'precio_unitario': 1276.2, 'total': 76572.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:43,093 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:43', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 35, 'precio_unitario': 2733.17, 'total': 95660.95, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:44,096 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:44', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 18, 'precio_unitario': 2657.17, 'total': 47829.06, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:45,098 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:45', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 13, 'precio_unitario': 669.76, 'total': 8706.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:46,101 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:46', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 53, 'precio_unitario': 598.59, 'total': 31725.27, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:47,107 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:47', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 16, 'precio_unitario': 2159.48, 'total': 34551.68, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:48,112 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:48', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 18, 'precio_unitario': 2983.79, 'total': 53708.22, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:49,119 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:49', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 90, 'precio_unitario': 2407.33, 'total': 216659.7, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:50,126 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:50', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 60, 'precio_unitario': 1902.2, 'total': 114132.0, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:10:51,133 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:51', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 46, 'precio_unitario': 2732.96, 'total': 125716.16, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:52,141 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:52', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 22, 'precio_unitario': 657.87, 'total': 14473.14, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:53,147 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:53', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 37, 'precio_unitario': 230.39, 'total': 8524.43, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:54,154 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:54', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 12, 'precio_unitario': 2586.24, 'total': 31034.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:55,161 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:55', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 21, 'precio_unitario': 2909.24, 'total': 61094.04, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:56,168 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:56', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 59, 'precio_unitario': 2407.98, 'total': 142070.82, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:57,173 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:57', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 29, 'precio_unitario': 1462.87, 'total': 42423.23, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:58,180 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:58', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 21, 'precio_unitario': 929.84, 'total': 19526.64, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:10:59,185 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:10:59', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 30, 'precio_unitario': 2991.3, 'total': 89739.0, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:11:00,192 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:00', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 76, 'precio_unitario': 2271.63, 'total': 172643.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:01,199 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:01', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 86, 'precio_unitario': 1659.8, 'total': 142742.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:02,204 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:02', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 6, 'precio_unitario': 2996.74, 'total': 17980.44, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:03,208 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:03', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 59, 'precio_unitario': 1704.07, 'total': 100540.13, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:04,212 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:04', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 95, 'precio_unitario': 1187.39, 'total': 112802.05, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:05,219 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:05', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 84, 'precio_unitario': 1528.7, 'total': 128410.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:06,225 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:06', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 9, 'precio_unitario': 509.8, 'total': 4588.2, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:11:07,232 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:07', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 83, 'precio_unitario': 1901.63, 'total': 157835.29, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:08,239 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:08', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 98, 'precio_unitario': 193.37, 'total': 18950.26, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:11:09,246 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:09', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 50, 'precio_unitario': 839.31, 'total': 41965.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:10,249 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:10', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 79, 'precio_unitario': 1519.52, 'total': 120042.08, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:11,252 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:11', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 71, 'precio_unitario': 1934.39, 'total': 137341.69, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:12,256 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:12', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 28, 'precio_unitario': 1231.6, 'total': 34484.8, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:13,258 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:13', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 10, 'precio_unitario': 1831.88, 'total': 18318.8, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:11:14,266 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:14', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 62, 'precio_unitario': 1106.65, 'total': 68612.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:15,269 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:15', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 53, 'precio_unitario': 1259.88, 'total': 66773.64, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:11:16,276 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:16', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 97, 'precio_unitario': 1795.17, 'total': 174131.49, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:17,279 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:17', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 91, 'precio_unitario': 2244.59, 'total': 204257.69, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:18,286 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:18', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 11, 'precio_unitario': 2979.05, 'total': 32769.55, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:19,291 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:19', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 70, 'precio_unitario': 816.73, 'total': 57171.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:20,297 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:20', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 80, 'precio_unitario': 2248.3, 'total': 179864.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:21,303 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:21', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 47, 'precio_unitario': 2653.21, 'total': 124700.87, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:22,305 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:22', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 71, 'precio_unitario': 298.88, 'total': 21220.48, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:11:23,312 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:23', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 71, 'precio_unitario': 827.37, 'total': 58743.27, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:24,315 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:24', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 12, 'precio_unitario': 1040.57, 'total': 12486.84, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:11:25,322 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:25', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 21, 'precio_unitario': 2885.72, 'total': 60600.12, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:26,328 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:26', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 42, 'precio_unitario': 2753.21, 'total': 115634.82, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:27,337 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:27', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 96, 'precio_unitario': 2554.03, 'total': 245186.88, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:28,341 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:28', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 5, 'precio_unitario': 1493.69, 'total': 7468.45, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:29,343 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:29', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 80, 'precio_unitario': 2788.37, 'total': 223069.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:30,347 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:30', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 57, 'precio_unitario': 1210.71, 'total': 69010.47, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:31,350 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:31', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 13, 'precio_unitario': 1776.65, 'total': 23096.45, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:32,356 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:32', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 57, 'precio_unitario': 1689.99, 'total': 96329.43, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:33,363 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:33', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 93, 'precio_unitario': 2727.76, 'total': 253681.68, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:11:34,371 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:34', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 47, 'precio_unitario': 855.33, 'total': 40200.51, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:35,374 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:35', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 66, 'precio_unitario': 309.41, 'total': 20421.06, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:36,379 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:36', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 88, 'precio_unitario': 1580.25, 'total': 139062.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:37,383 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:37', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 3, 'precio_unitario': 318.23, 'total': 954.69, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:11:38,388 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:38', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 69, 'precio_unitario': 1550.65, 'total': 106994.85, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:39,393 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:39', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 56, 'precio_unitario': 2070.0, 'total': 115920.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:40,399 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:40', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 62, 'precio_unitario': 2219.38, 'total': 137601.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:41,406 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:41', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 55, 'precio_unitario': 925.57, 'total': 50906.35, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:42,407 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:42', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 29, 'precio_unitario': 2570.37, 'total': 74540.73, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:43,408 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:43', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 95, 'precio_unitario': 1927.71, 'total': 183132.45, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:44,413 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:44', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 34, 'precio_unitario': 718.31, 'total': 24422.54, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:45,419 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:45', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 85, 'precio_unitario': 1617.0, 'total': 137445.0, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:46,422 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:46', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 36, 'precio_unitario': 1991.69, 'total': 71700.84, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:47,426 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:47', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 83, 'precio_unitario': 2679.31, 'total': 222382.73, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:48,431 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:48', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 47, 'precio_unitario': 854.9, 'total': 40180.3, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:49,437 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:49', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 60, 'precio_unitario': 398.06, 'total': 23883.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:50,439 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:50', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 67, 'precio_unitario': 1983.35, 'total': 132884.45, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:11:51,442 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:51', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 56, 'precio_unitario': 2970.2, 'total': 166331.2, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:52,446 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:52', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 91, 'precio_unitario': 401.47, 'total': 36533.77, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:53,453 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:53', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 30, 'precio_unitario': 2456.92, 'total': 73707.6, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:54,456 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:54', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 78, 'precio_unitario': 2474.53, 'total': 193013.34, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:55,463 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:55', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 32, 'precio_unitario': 170.33, 'total': 5450.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:56,467 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:56', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 80, 'precio_unitario': 2266.13, 'total': 181290.4, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:11:57,470 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:57', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 2, 'precio_unitario': 972.36, 'total': 1944.72, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:58,477 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:58', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 11, 'precio_unitario': 2743.02, 'total': 30173.22, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:11:59,481 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:11:59', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 62, 'precio_unitario': 821.49, 'total': 50932.38, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:00,485 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:00', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 48, 'precio_unitario': 1731.38, 'total': 83106.24, 'estado': 'FALLIDO', 'error': 'ERROR_API'}
2025-02-07 23:12:01,489 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:01', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 46, 'precio_unitario': 2173.85, 'total': 99997.1, 'estado': 'FALLIDO', 'error': 'TIMEOUT'}
2025-02-07 23:12:02,495 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:02', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 35, 'precio_unitario': 457.26, 'total': 16004.1, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:03,500 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:03', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 13, 'precio_unitario': 2503.44, 'total': 32544.72, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:04,507 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:04', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 31, 'precio_unitario': 2306.73, 'total': 71508.63, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:05,514 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:05', 'accion': 'TSLA', 'tipo_transaccion': 'VENTA', 'cantidad': 58, 'precio_unitario': 2765.82, 'total': 160417.56, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:06,517 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:06', 'accion': 'AMZN', 'tipo_transaccion': 'COMPRA', 'cantidad': 84, 'precio_unitario': 1017.86, 'total': 85500.24, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:07,524 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:07', 'accion': 'AMZN', 'tipo_transaccion': 'VENTA', 'cantidad': 24, 'precio_unitario': 214.55, 'total': 5149.2, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:12:08,530 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:08', 'accion': 'MSFT', 'tipo_transaccion': 'VENTA', 'cantidad': 23, 'precio_unitario': 1212.11, 'total': 27878.53, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:09,536 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:09', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 68, 'precio_unitario': 1082.26, 'total': 73593.68, 'estado': 'FALLIDO', 'error': 'ERROR_CONEXION'}
2025-02-07 23:12:10,541 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:10', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 55, 'precio_unitario': 1409.85, 'total': 77541.75, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:11,548 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:11', 'accion': 'TSLA', 'tipo_transaccion': 'COMPRA', 'cantidad': 50, 'precio_unitario': 568.45, 'total': 28422.5, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:12,550 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:12', 'accion': 'GOOGL', 'tipo_transaccion': 'COMPRA', 'cantidad': 11, 'precio_unitario': 1352.22, 'total': 14874.42, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:13,556 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:13', 'accion': 'AAPL', 'tipo_transaccion': 'COMPRA', 'cantidad': 23, 'precio_unitario': 241.3, 'total': 5549.9, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:14,563 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:14', 'accion': 'MSFT', 'tipo_transaccion': 'COMPRA', 'cantidad': 77, 'precio_unitario': 1692.74, 'total': 130340.98, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:15,564 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:15', 'accion': 'AAPL', 'tipo_transaccion': 'VENTA', 'cantidad': 43, 'precio_unitario': 1070.06, 'total': 46012.58, 'estado': 'EXITOSO', 'error': None}
2025-02-07 23:12:16,568 - INFO - Transacción enviada: {'timestamp': '2025-02-07 23:12:16', 'accion': 'GOOGL', 'tipo_transaccion': 'VENTA', 'cantidad': 96, 'precio_unitario': 683.96, 'total': 65660.16, 'estado': 'EXITOSO', 'error': None}
